0.17527075	0.08110394	-0.013618597	0.23656645	0.030863807	0.01915506	0.099183306	-0.08148626	-0.027392115	0.026738508	-0.02739923	0.23718193	-0.19964708	0.27378115	-0.036054127	0.020462936
0.24322817	0.2073791	0.13125542	0.46397126	-0.29743704	-0.09216555	0.14697762	-0.1906642	-0.49223796	0.10476204	-0.37974074	-0.09913535	-0.1619379	0.25429887	0.037335735	0.1680222
0.28490677	0.2154162	0.13268249	-0.20267019	0.14361519	-0.10569114	0.06148332	-0.24379325	0.18508808	-0.032106224	0.23392892	0.29786545	0.0620579	0.10612684	0.04737082	0.0009642875
0.22304676	0.0787621	0.015262559	-0.024912462	0.17152889	-0.006509409	0.052124817	-0.096319444	0.16646288	-0.109880544	0.17616864	0.35647672	-0.11061345	0.1057107	0.003939728	-0.011241235
0.03662479	-0.03859317	-0.14388669	0.17527163	0.16382502	-0.018579131	0.1253207	0.06259236	0.17811345	-0.060092494	-0.050259616	0.22236682	-0.1769314	0.21333095	0.042032663	-0.09833479
0.57074183	0.38879123	0.4515925	-0.52689064	0.27881202	-0.015270377	-0.10256008	-0.4440011	0.47778535	0.013560351	0.57665056	0.56119376	0.22881776	-0.3322232	-0.17506711	0.11933777
0.050698105	0.064840905	-0.02353418	0.2639889	0.0109316725	0.026787138	-0.0104300035	0.039932434	-0.16791014	0.015874807	-0.14246789	0.17257702	-0.18589272	0.18030149	-0.063752644	-0.046420474
0.06722391	0.025797267	0.0039692656	0.22960547	-0.06254781	-0.0238932	-0.026655441	-0.047511533	-0.06822337	0.040151276	-0.1324476	0.08894449	-0.12248029	0.16540271	-0.054920457	-0.010400985
0.051191088	-0.13330434	-0.11795402	-0.25698882	0.4378919	0.17220746	-0.2376552	0.059422147	0.5724061	0.035216667	0.58097845	0.66053396	-0.12084603	-0.18174393	-0.18493293	-0.24070247
0.30222976	0.24122617	0.24436164	-0.12320336	-0.07480669	0.007954329	-0.011438447	-0.21286418	-0.060381636	0.111037515	0.17508902	0.18335779	-0.061388854	0.023170361	-0.12377953	0.1416663
0.1247774	0.18810685	0.103332765	0.26772428	-0.30933762	0.41039395	-0.36741135	-0.15860969	-0.3106719	0.46781996	0.0076393834	0.16235963	-0.3916097	-0.15619475	-0.37122414	0.32751966
-0.22494642	-0.11036108	-0.09011234	0.5620519	-0.13357419	0.2659627	-0.28643852	0.14571777	-0.072056346	0.45334914	-0.34658113	0.11051241	-0.340534	0.024290912	-0.28620866	0.04396147
-0.2484333	-0.3013845	-0.28240886	0.24609758	0.3960057	0.019693423	0.11858456	0.20833579	0.44205466	-0.12356266	-0.08456216	0.36745217	-0.16540247	0.23236233	0.023395376	-0.35834852
0.16108458	0.08510296	-0.02979871	0.29149148	0.038597025	-0.19139081	0.23252152	-0.0031759068	-0.14026922	-0.1751783	-0.22875503	0.002454509	-0.06041053	0.3505722	0.17089276	-0.10943366
0.014668904	-0.017871032	-0.06971676	0.30223048	-0.014656908	-0.41499242	0.44726658	0.021736851	-0.18739764	-0.27026084	-0.35962385	-0.2638624	0.16401462	0.4601719	0.33355302	-0.2074923
0.029475395	0.13012493	0.09626659	0.54218	-0.3583574	-0.22115329	0.21238734	-0.06769973	-0.5033804	0.03644807	-0.46427223	-0.33301967	-0.13621213	0.30181447	0.18006556	-0.022063958
-0.03316627	-0.015426518	-0.066820376	0.45513114	-0.11972633	-0.3230519	0.3978967	-0.02221779	-0.21479116	-0.15970887	-0.4376661	-0.2737859	0.105563395	0.45948726	0.30191356	-0.18317805
0.25236014	0.17387578	0.079418935	-0.024600824	0.12907425	-0.29957908	0.35760432	-0.11325518	-0.028133227	-0.34684214	-0.026650384	0.14250946	0.16928373	0.30623183	0.22354402	-0.16554402
0.8783016	0.82737696	0.8420523	-0.84391135	0.20411217	-0.30275184	0.105576284	-0.8541773	0.4224959	-0.23849848	0.90949535	0.69251597	0.42860815	-0.28372684	0.10449914	0.20511417
-0.13841292	-0.2039938	-0.32570726	0.210574	0.30492455	0.31742862	-0.17184123	0.21596876	0.30448768	0.028351614	0.012603594	0.51590955	-0.5107636	-0.06977305	-0.30697906	-0.011126245
0.075748965	-0.059147708	-0.09555116	0.09174301	0.12924893	0.40814438	-0.3189537	0.060406458	0.2059936	0.28224218	0.19686835	0.48009497	-0.44488123	-0.16050336	-0.31990457	0.19484651
0.35451022	0.30110306	0.34805736	-0.13144264	-0.1459045	-0.24205899	0.07802911	-0.39793667	-0.06590807	-0.028330717	0.10042493	-0.03605959	0.2651175	0.034921005	0.14189047	-0.034010943
-0.14027892	0.047227588	0.031175673	0.64687574	-0.23387101	-0.03418566	0.059711322	-0.10091728	-0.22387166	0.32300434	-0.49666822	-0.20995435	-0.12341144	0.28791925	-0.060832907	-0.026239589
0.52674985	0.5564896	0.47926348	-0.2084946	-0.43640205	-0.051715646	-0.007521609	-0.46168542	-0.40565822	0.22789006	0.22970626	-0.033500712	0.07497535	-0.07460977	-0.079111956	0.31907487
0.42342672	0.37880954	0.41105884	-0.17821029	-0.19111869	-0.176419	0.16774733	-0.40323615	-0.10891427	-0.0022762674	0.12886511	-0.017460778	0.20297045	0.06586877	0.07886475	0.1350885
-0.26273507	-0.21746518	-0.3065417	0.2415742	0.1981142	0.30043402	-0.3114211	0.2476612	0.32276407	0.21054846	0.10464862	0.41155845	-0.3497873	-0.120216615	-0.33257428	-0.027967446
-0.09639125	-0.15237373	-0.21326017	0.10137593	0.3327079	0.001841373	-0.031808153	0.14603841	0.30639768	-0.10829505	0.019547967	0.30166084	-0.17987643	0.13731351	0.0004728851	-0.16385935
0.13059898	0.5219047	0.52454007	0.9021492	-0.7263562	-0.41836795	0.43786266	-0.46271127	-0.76162976	0.70900995	-0.8123067	-0.6328159	0.3566262	0.5507477	0.36573943	0.41508475
0.1509897	0.14736712	0.1284802	0.090691485	-0.09023057	0.05667125	-0.0070766895	-0.15347154	-0.07678573	0.18721768	0.0065236413	0.08153458	-0.10650515	0.04142486	-0.067865215	0.16381049
0.3821871	0.24304898	0.23869047	-0.0420257	-0.121687315	-0.12566078	0.16298836	-0.2505063	-0.13438144	-0.041151866	0.028441632	0.043852568	0.05589221	0.11112442	0.05551827	0.06428636
-0.2234132	-0.19685619	-0.2742102	0.32869956	0.28528568	0.13687968	-0.06584832	0.22555846	0.28840005	0.102968276	-0.09239965	0.3721259	-0.3067287	0.13218555	-0.15758497	-0.1445726
-0.36621776	0.16733491	0.27113867	0.9071994	-0.5480736	-0.05734023	-0.077856615	-0.089054644	-0.45451632	0.70177644	-0.7864805	-0.45659083	0.07840079	0.20829302	0.058253102	0.05194903
-0.5469353	-0.64332026	-0.6118025	0.52028316	0.5725851	0.3472304	-0.1727909	0.6223039	0.5482457	0.14817198	-0.09823761	0.4689112	-0.6408832	-0.053846072	-0.24039792	-0.08941738
-0.17953138	-0.21256743	-0.2231184	0.31045115	0.15884581	0.010407383	0.052961655	0.14380078	0.23095529	-0.089394026	-0.2037254	0.075663306	-0.18241791	0.1912516	0.085195415	-0.236429
-0.17116009	-0.21924368	-0.30803612	0.5328697	0.02740709	0.059059877	0.13113508	0.23399265	-0.18362562	-0.048308242	-0.43021682	-0.037394956	-0.37466314	0.2584854	0.01343992	-0.096233994
-0.12745287	-0.2659467	-0.20614296	0.05109269	0.33764336	0.38282412	-0.352023	0.12842932	0.3789457	0.24398749	0.29640418	0.5235345	-0.4054335	-0.26498985	-0.32663414	0.110691674
0.26156121	0.28624198	0.3032247	-0.2427199	-0.12613094	-0.06110164	-0.05429424	-0.25249726	-0.040848136	0.03750904	0.19417456	0.11380434	0.12985478	-0.06522061	-0.07005485	0.14560564
0.6591357	0.66718	0.6417762	-0.6540763	0.5996198	-0.5150256	0.41586483	-0.6771856	0.62384087	-0.540527	0.7534277	0.714831	0.5021439	0.14559105	0.36772808	-0.31133658
0.14408007	0.068202704	0.06330294	0.17225406	-0.18706241	0.106607094	0.00048638557	-0.1206615	-0.23263691	0.09782386	0.0049122954	0.09168991	-0.2195148	0.039604545	-0.16122933	0.13910668
-0.010033292	-0.06394686	-0.1310533	0.26160565	0.12736861	-0.05276832	0.10287113	0.034031022	0.056552444	-0.12518117	-0.1346017	0.1663135	-0.103760056	0.26827276	0.13148673	-0.17425226
0.19268519	0.110569976	0.039461248	0.13827384	-0.1700928	0.12032137	-0.10045798	-0.09417194	-0.20451094	0.14632516	0.044254836	0.09218714	-0.25725898	0.017306702	-0.0799979	0.16772458
-0.08951258	-0.1564771	-0.21241666	0.07286442	0.27540004	-0.1264424	0.288221	0.18236904	0.20353004	-0.24447322	-0.123466134	0.13947368	-0.034465455	0.26287273	0.16655171	-0.19276275
0.113346264	0.24411793	0.25888366	0.11860311	-0.1384809	-0.34957469	0.38677573	-0.20666079	-0.12810506	-0.19140737	-0.24218966	-0.16537203	0.29886222	0.42443112	0.36050248	-0.29216146
-0.09916907	-0.15455101	-0.15767662	0.23618263	0.15742138	0.035426747	0.076142214	0.08285346	0.14163631	0.027502107	-0.10447334	0.1474565	-0.23428021	0.14127348	-0.07256256	-0.046774834
-0.21692541	-0.22429426	-0.2862366	0.39358482	0.252857	-0.3540204	0.47700801	0.27132624	0.12682232	-0.49043083	-0.5078893	-0.054645944	0.093508355	0.57737297	0.43773437	-0.5386143
0.053823814	0.075025894	0.10186345	0.33889702	-0.117274195	-0.1439685	0.09340653	-0.15282917	-0.05620601	0.054529738	-0.19396304	-0.030455867	0.06806571	0.26151323	0.062318858	-0.06506249
0.01847825	-0.0134918615	-0.0075486754	0.24647826	0.027972098	-0.5001533	0.52235633	-0.047370974	-0.07340527	-0.39320236	-0.41393343	-0.23669508	0.34588262	0.6168864	0.54030484	-0.44947112
-0.25027966	-0.35545027	-0.41207993	0.2379573	0.42792752	0.072796606	-0.0208561	0.28207102	0.34837148	-0.10986242	-0.06203226	0.39023966	-0.27908155	0.18092538	-0.08500994	-0.2863257
